conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,7395E+18;Tue Dec 26 04:20:17 +0000 2023;0; Aku kuliah di jurusan pendidikan bahasa jepang - wibu - wah nanti jadi guru dong - wibu;1,7395E+18;;;in;Wonderland;0;0;0;https://x.com/anisarahmaliaa/status/1739501363099504741;334405164;anisarahmaliaa
1,7395E+18;Tue Dec 26 04:12:56 +0000 2023;0; saya kuliah jurusan fisika - lulus kerja apa? - fisika itu cuma di sekolah ya? - kalau kamu pendidikan mending jadi guru pembelahan inti atom uranium dapat dimanfaatkan menjadi PLT nuklir sebagai energi - wah cerdas - ilmuwan - intelektual;1,7395E+18;;;in;;0;0;0;https://x.com/doustoevskaya/status/1739499509720498209;2183678737;doustoevskaya
1,7395E+18;Tue Dec 26 04:10:39 +0000 2023;1;Lowongan Kerja Mimosa Coffee Kitchen Desserrt Purwokerto BARISTA Kualifikasi : Pendidikan minimal kuliah semester 3 Usia 18 - 25 tahun Pekerja keras dan mampu bekerja di dalam tim Sanggup bekerja di hari libur Nasional Sanggup menerima pelatihan basic Barista;1,7395E+18;;;in;;0;1;0;https://x.com/karirpurwokerto/status/1739498935964868790;1,23742E+18;karirpurwokerto
1,7395E+18;Tue Dec 26 04:06:00 +0000 2023;1; iya saya kuliah pendidikan teknologi informasi - lemah - tidak familiar - tidak ada yang tau Saya kuliah belajar untuk mengajar dan mendidik siswa terkait teknologi informasi dan komunikasi - KUAT - TERLIHAT CERDAS - tanpa jasa;1,7395E+18;;;in;Borahae;0;0;0;https://x.com/aulitaesik/status/1739497766018224429;8,91223E+17;aulitaesik
1,7395E+18;Tue Dec 26 04:00:38 +0000 2023;1; iya saya kuliah jurusan pendidikan biologi. - dih emang ada??? - bio mah bio aja - ngajarinnya anak sma dong Saya setiap hari bikin kajian teori modul studi kasus tentang biologi - PENDIDIKAN - BIOEDU - GURU MASA DEPAN - MEDIA PEMBELAJARAN - Kurmer STUDENT-CENTER;1,7395E+18;;;in;;0;1;0;https://x.com/masok11s/status/1739496414756164072;1,10455E+18;masok11s
1,73949E+18;Tue Dec 26 03:51:29 +0000 2023;1; Alhamdulillah kuliah. Jurusan pendidikan Bahasa Inggris -lemah -pasrah -NRIMO ING PANDUM Saya bukan org inggris tapi dilatih buat bikin orang lain bisa ngomong inggris -SARKAS -SAVAGE -ULTI MAKSIMAL;1,73949E+18;;;in;;0;0;0;https://x.com/leony_be/status/1739494114121707955;1,25979E+18;leony_be
1,73949E+18;Tue Dec 26 03:40:01 +0000 2023;1; saya kuliah teknologi pendidikan -apa itu? -guru tik -gelar s.pd tp bkn guru SAYA DOKTERNYA PENDIDIKAN -Superior -punya spesialisasi -nadiem makarim tunduk;1,73949E+18;;;in;pelukan shinyu;1;1;1;https://x.com/dedewonbin/status/1739491226041417815;1,39666E+18;dedewonbin
1,73949E+18;Tue Dec 26 03:33:52 +0000 2023;46; iya saya kuliah jurusan pendidikan bahasa inggris. - sok inggris - oh mau jadi translator? - kenapa ga sastra sekalian? aɪm ˈmeɪʤərɪŋ ɪn ˈɪŋɡlɪʃ ˌɛʤʊˈkeɪʃᵊn - MISTERIUS - SANGAT AGILE - BISA BAHASA ALIEN;1,73949E+18;;;in;she/her;1;5;17;https://x.com/garficious/status/1739489681719652671;1,48267E+18;garficious
1,73925E+18;Tue Dec 26 03:20:54 +0000 2023;0;@ardisatriawan 8. Orang2 pinter yg kuliah non-pendidikan tapi punya passion ngajar gk boleh masuk jd guru atau klo maksa bakal dinyinyirin sm mereka2 yg sudah cape2 kuliah jalur pendidikan.;1,73949E+18;;ardisatriawan;in;;0;1;0;https://x.com/mas_aro/status/1739486415698973076;81998798;mas_aro
1,73948E+18;Tue Dec 26 03:12:48 +0000 2023;1; Saya kuliah pendidikan matematika - boring - matematika susah - ngitung doang Saya mempersiapkan pengajaran ilmu tersulit di dunia - menacing - misterius - semua menerka nerka apa itu gerangan;1,73948E+18;;;in;;0;0;0;https://x.com/WildaSarah234/status/1739484379343392962;854306047;WildaSarah234
1,73948E+18;Tue Dec 26 03:05:45 +0000 2023;0; Saya Kuliah Ilmu Pendidikan - gaji dikit - menyedihkan - disuruh serba bisa Saya kenal pejabat wilayah sini - diajak proyek pendidikan - diundang jadi narasumber - proposal sekolah selalu ACC;1,73948E+18;;;in;;0;0;0;https://x.com/RasyidSense/status/1739482602451673588;149780976;RasyidSense
1,73948E+18;Tue Dec 26 03:01:32 +0000 2023;3; iya saya kuliah pendidikan - mainstream - ambu ambune gaji kecil - ketok sabar dan iya iyo ae SAYA BISA BIKIN ANDA PINTAR KURANG DARI 3JAM - powerful - alpha - menjanjikan;1,73948E+18;;;in;she/her;0;0;0;https://x.com/onefeelie/status/1739481543104676017;1,57062E+18;onefeelie
1,73925E+18;Tue Dec 26 02:46:05 +0000 2023;1;@ardisatriawan Jadi kenapa masih ada jurusan pendidikan ya? Buat apa kuliah di jurusan pendidikan? Nambah pengangguran saja sepertinya ;1,73948E+18;;TheTeachCapital;in;Indonesia;0;0;0;https://x.com/TheTeachCapital/status/1739477652850049442;1,63505E+18;TheTeachCapital
1,73947E+18;Tue Dec 26 02:33:22 +0000 2023;11; saya mahasiswa sappk itb - terlalu panjang - pendidikan guru ya? - rawan diremehkan mahasiswa itb lain krn kurang numerik saya anggota gunadarma - dikira kuliah di depok - pasti pinter it - iklannya melibatkan alien;1,73947E+18;;;in;shitposting & history trivia ;2;0;6;https://x.com/diazepam40mg/status/1739474456433860718;119217603;diazepam40mg
1,73947E+18;Tue Dec 26 02:32:50 +0000 2023;0; saya kuliah jurusan pendidikan sosiologi - wah pasti jadi guru - calon guru sma yaa? - ngajar dimana nanti?? saya mempelajari ilmu berkawan dan rutin melakukan penelitian - deG! PENELITI?? AHLI SOSIOLOGI? - PASTI KAMU PINTAR BERSOSIALISASI - KAMU BISA BACA PIKIRAN ORANG ?;1,73947E+18;;;in;warteysource ;0;0;0;https://x.com/cwegill/status/1739474320559358082;1,652E+18;cwegill
1,73947E+18;Tue Dec 26 02:30:24 +0000 2023;0; saya kuliah pendidikan fisika - cupu - gak asik - terdengar prospek bergaji rendah saya belajar ilmu untuk menciptakan bibit-bibit Einstein muda - keren - penuh gaya - WAH ELIT YA;1,73947E+18;;;in;;0;0;0;https://x.com/alex_aikaa/status/1739473706253180972;1,61421E+18;alex_aikaa
1,73891E+18;Tue Dec 26 02:07:32 +0000 2023;2;@APrameswara @afrian_junior Anak ITB kenapa suka memulai obrolan dengan nanya background pendidikan? Seperti kuliah dimana mas? Kalau saya kuliah di ITB hehehe ... (Saya pisahkan susunan kalimat-kalimat awalnya.);1,73947E+18;;APrameswara;in;Central Java, Indonesia;0;0;0;https://x.com/taukhidwb/status/1739467951450050611;1,69012E+18;taukhidwb
1,73947E+18;Tue Dec 26 02:01:15 +0000 2023;1;gw kuliah pendidikan lg skripsian tbtb ada bgt ngide jd admin reading club jd anak sosmed sm content writer komunitas magangnya jd program officer. definisi apa aja gw kerjain asal bukan skripsi &lt;;;;;;;;;;;
1,73947E+18;Tue Dec 26 01:58:44 +0000 2023;0;Kepadatan penduduk disebabkan tdk meratanya pendidikan &amp;;;;;;;;;;;
1,73947E+18;Tue Dec 26 01:58:04 +0000 2023;1; Saya kuliah pendidikan khusus - ga dikenali - khusus emang ngapain - pasti second choice karena gatau mau ngisi apa dipilihan kedua utbk Saya belajar mendidik anak LUAR BIASA titipan TUHAN SEMESTA ALAM - kesabaran seluas samudra - terdengar mulia - ikut ngerasa spesial;1,73947E+18;;;in;💚💜🏡;1;1;1;https://x.com/Kowasleep/status/1739465569966158022;1,29356E+18;Kowasleep
1,73946E+18;Tue Dec 26 01:44:49 +0000 2023;5;Jadi kalo yang dulunya kuliah di UPI terus lanjut kuliah ke UI sebenarnya dia kehilangan pendidikan. ;1,73946E+18;;;in;;0;2;2;https://x.com/dulunyabaik/status/1739462234538131950;77955035;dulunyabaik
1,73946E+18;Tue Dec 26 01:40:20 +0000 2023;0; iya saya kuliah jurusan pendidikan bahasa jawa -gampang banget masuknya sepi peminat toh? -halah bahasa jawa doang gampang -lulus prospek kerja ga luas Inggih kula menika mundhut pawiyatan basa jawi -sopan banget mbaknya -jurusan apa itu ndhuk? -halus banget idaman deh;1,73946E+18;;;in;stayville | 05l | 찬밍//승밍 enthu;0;0;0;https://x.com/potatostay_/status/1739461107188928989;1,19711E+18;potatostay_
1,73918E+18;Tue Dec 26 01:31:54 +0000 2023;0;@nicebrooom @cliffthamess @ardisatriawan Model pendidikan diubah niat hati membekali 1th pengalaman sebelum mahasiswa lulus eh konglo nya tuman standar nya naik minta yg 3th pengalaman. Maunya yg pas kuliah udah sambil kerja;1,73946E+18;;;in;;0;0;0;https://x.com/Incelesque/status/1739458987257414102;2220998708;Incelesque
1,73918E+18;Tue Dec 26 01:25:34 +0000 2023;0;@ardisatriawan Dan ini timoang banget dengan syarat masuk sekolah sd yang harus 6+. Belum kalo misal ada yang perna tinggal kelas dan juga kuliah gak mulus. Selesai pendidikan suda tuwir.;1,73946E+18;;ardisatriawan;in;;0;0;0;https://x.com/n_affh_/status/1739457393342423341;1,52432E+18;n_affh_
1,73946E+18;Tue Dec 26 01:19:38 +0000 2023;0; iya saya kuliah jurusan pendidikan bahasa jepang -terdengar seperti wibu -oh kamu wibu ya -kalau bukan wibu berarti wota Watashi wa nihonggono gakusei desu -makin dibilang wibu -wibu total;1,73946E+18;;;in;they/she 05 to the rescue;1;2;0;https://x.com/jutdaebin/status/1739455900581294466;1,46991E+18;jutdaebin
1,73945E+18;Tue Dec 26 00:52:28 +0000 2023;0; ak kuliah pendidikan... -disepelekan -oh mau jd guru ya -kuliahnya gampang ...pendidikan fisika. -cerdas -mengerikan -berbahaya bisa jd sohibnya oppenheimer;1,73945E+18;;;in;21 / ijel;0;0;0;https://x.com/ujiaeridni/status/1739449063500853355;1,41667E+18;ujiaeridni
1,73945E+18;Tue Dec 26 00:51:06 +0000 2023;1; Saya kuliah di pendidikan bahasa Indonesia - lemah - terlalu mudah - dihina gaji guru kecil Saya melestarikan bahasa Indonesia karena anda semua tidak ada yg nilainya 100 di ujian - STRONG POLL - Girlbosss - fakta;1,73945E+18;;;in;Amadea Khaigani A.;0;0;0;https://x.com/roootbeerjpg/status/1739448719085584500;1,55765E+18;roootbeerjpg
1,73945E+18;Tue Dec 26 00:49:03 +0000 2023;1;Pernah nemu yg gini lagi tapi bukan ITB UI. Emangnya kuliah dimana sih? . Pas dijawab gw kuliah di UI juga lsg kayak hah? Kok sama . Makanya jangan suka mandang rendah orang untuk ditanya balik. Buat gw pendidikan cuma jembatan tempat bentuk pola pikir. Ga perlu overproud.;1,73945E+18;;;in;Indonesia;0;0;0;https://x.com/putriokta20_/status/1739448201978232847;41060872;putriokta20_
1,73944E+18;Mon Dec 25 23:59:52 +0000 2023;0;Joki tugas makalah seni kebudayaan Open joki makalah jurnal artikel esai: - Manajemen - Bahasa indonesia - Ilmu politik/pemerintahan - Pendidikan kewarganegaraan PKN &amp;;;;;;;;;;;
1,73943E+18;Mon Dec 25 23:19:29 +0000 2023;0;Kuliah itu pendidikan kawin itu apa ya? Bagian dari proses hidup dalam urusan berpasangan? It's absolutely two different things. Orang bisa milih untuk gak kawin and they still breathing alive tapi kuliah = potentially upgrading life's quality.;1,73943E+18;;;in;now here-nowhere-no “where”;0;0;0;https://x.com/sapphirecious/status/1739425660379218228;1010230712;sapphirecious
1,73942E+18;Mon Dec 25 23:00:14 +0000 2023;0; saya kuliah pendidikan - kasihan - masa depan diragukan - penuh tekanan saya hendak mencerdaskan penerus bangsa - berwibawa - terdengar intelek - tetep penuh tekanan;1,73942E+18;;;in;she/her;1;0;2;https://x.com/valhallamour/status/1739420818273357838;1,34703E+18;valhallamour
1,73938E+18;Mon Dec 25 20:13:49 +0000 2023;1; iya saya kuliah pendidikan - lemah - gaji kecil - kena underestimate warga saya kuliah untuk MENCERDASKAN ANAK BANGSA - POWERFUL - siap mengabdi pada negeri - berhati mulia berjiwa besar;1,73938E+18;;;in;31;0;0;0;https://x.com/cikenugettt_/status/1739378938596770127;1,50876E+18;cikenugettt_
1,73938E+18;Mon Dec 25 20:01:41 +0000 2023;1; iya saya kuliah pendidikan -diremehkan -gaji kecil -gak ada masa depan Saya berkuliah jurusan pendidikan sebagai upaya turut serta dalam mewujudkan cita-cita bangsa di garda terdepan dalam mencerdaskan kehidupan. -terdengar hebat -nasionalis -gaji ttp kecil;1,73938E+18;;;in;;0;0;0;https://x.com/foureveryounk/status/1739375884036108777;1,04007E+18;foureveryounk
1,73936E+18;Mon Dec 25 19:07:40 +0000 2023;0; Iya saya kuliah jurusan Pendidikan Seni Pertunjukan - Kepanjangan - Lulusnya S.Pd - Bisa digantiin semua org dr jurusan lain GUE BISA HANDLE SENDRATASIK NYA BESOK - Keren - Berbudaya - Jago;1,73936E+18;;;in;;0;0;0;https://x.com/ishealady/status/1739362291001569421;1,43282E+18;ishealady
1,73936E+18;Mon Dec 25 19:02:46 +0000 2023;0; Saya kuliah pendidikan seni rupa - hah emang ada - ngapain? - oh kampus yang itu (salah kampus) Potokopi kisi2 ujian nanti bayar goceng ke saya ya - meyakinkan - santai aja pasti nilai bagus - sayang murid ya pak;1,73936E+18;;;in;;0;1;0;https://x.com/AkuDennis/status/1739361058006184438;92223894;AkuDennis
1,73936E+18;Mon Dec 25 18:57:08 +0000 2023;1;BUTUH PINJAMAN : Dana Pendidikan Dana Kuliah Dana Renovasi Rumah Dana Modal Usaha Dana Sampingan Silahkan Hubungi/Chat. Klik Link WhatsApp: https://t.co/IARnx7qQzq Amanah&amp;;;;;;;;;;;
1,73936E+18;Mon Dec 25 18:56:14 +0000 2023;1;BUTUH PINJAMAN : Dana Pendidikan Dana Kuliah Dana Renovasi Rumah Dana Modal Usaha Dana Sampingan Silahkan Hubungi/Chat. Klik Link WhatsApp: https://t.co/IARnx7qQzq Amanah&amp;;;;;;;;;;;
1,73936E+18;Mon Dec 25 18:55:53 +0000 2023;1;BUTUH PINJAMAN : Dana Pendidikan Dana Kuliah Dana Renovasi Rumah Dana Modal Usaha Dana Sampingan Silahkan Hubungi/Chat. Klik Link WhatsApp: https://t.co/IARnx7qQzq Amanah&amp;;;;;;;;;;;
1,73936E+18;Mon Dec 25 18:53:47 +0000 2023;1;BUTUH PINJAMAN : Dana #Pendidikan Dana #Kuliah Dana Renovasi Rumah Dana Modal Usaha Dana Sampingan Silahkan Hubungi/Chat. Klik Link WhatsApp: https://t.co/IARnx7qQzq Amanah&amp;;;;;;;;;;;
1,7393E+18;Mon Dec 25 18:20:14 +0000 2023;0;@FHendriana @convomfs lanjutin pendidikan first kuliah dulu mapan dulu nikmatin jadi independent woman;1,73935E+18;;FHendriana;in;;0;0;0;https://x.com/karamelmachoo/status/1739350352133243365;1,44828E+18;karamelmachoo
1,73891E+18;Mon Dec 25 18:18:57 +0000 2023;0;@afrian_junior Ndaaaak percayaaaaaaaa anak ITB ngomong begituuuuu. Rata-rata anak kampus top ngga akan memulai obrolan tentang pendidikan apalagi kuliah dimana. Menjaga nama baik kampus di luar itu BEBAN bos.;1,73935E+18;;afrian_junior;in;DKI Jakarta, Indonesia;0;0;0;https://x.com/AlfaSidic/status/1739350029129961650;1,51392E+18;AlfaSidic
1,73934E+18;Mon Dec 25 17:36:14 +0000 2023;2; kuliah jurusan pendidikan luar sekolah - to the point - underated - selalu dikira plb padahal beda jauh Jurusanku ga terkenal pasti kamu ga tahu - insecure namun intimidatif - lelah menjelaskan perbedaan plb &amp;;;;;;;;;;;
1,73934E+18;Mon Dec 25 17:33:22 +0000 2023;0;Kaka-kaka ini mau spill aplikasi AI yang bakal bantu kalian banget di masa perkuliahan Check this out! source: @upigeneration #pendidikan #indonesia #sekolah #belajar #pendidikanindonesia #education #mahasiswa #pendidikankarakter #bimbel #guru #edukasi #kuliah #kampus https://t.co/gmpZEVqEpB;1,73934E+18;https://pbs.twimg.com/ext_tw_video_thumb/1739338533440294912/pu/img/Xg4Cnu0KdJzrpbzF.jpg;;in;;0;0;0;https://x.com/didikpos/status/1739338557968597270;1,68006E+18;didikpos
1,73934E+18;Mon Dec 25 17:31:48 +0000 2023;1;Buat kalian yang tertarik sekolah kedinasan Ini dia tahapan seleksi Poltekim dan Poltekip!! Check this out! source: @kedinasan_id #pendidikan #indonesia #sekolah #belajar #pendidikanindonesia #education #mahasiswa #pendidikankarakter #bimbel #guru #edukasi #kuliah #kampus https://t.co/wSObt9zBOs;1,73934E+18;https://pbs.twimg.com/ext_tw_video_thumb/1739338137858625536/pu/img/QhsWUM0LI8Y32Bfe.jpg;;in;;0;0;0;https://x.com/didikpos/status/1739338166358942086;1,68006E+18;didikpos
1,73933E+18;Mon Dec 25 17:09:47 +0000 2023;0;susah2 kuliah 4 tahun malah diserang pendidikan gue. LOL.;1,73933E+18;;;in;21+ • Ruby Aquamarine.;0;2;0;https://x.com/sutlly/status/1739332622395052161;7,89049E+17;sutlly
1,73933E+18;Mon Dec 25 16:39:50 +0000 2023;0;Pgen kerja sesuai hobby dngn income yg menggiurkan agar bisa kuliah pengen belajar pendidikan itu penting bgt nyari relasi gede open minded mindset making money;1,73933E+18;;;in;;0;0;0;https://x.com/On3Terre/status/1739325086933688620;1,64169E+18;On3Terre
1,73932E+18;Mon Dec 25 16:31:14 +0000 2023;7; Saya kuliah jurusan pendidikan - tidak sesuai umr - Susah dapet kerja - mau daftar cpns harus lawan yang pake calo Disiplin ilmu saya mencerdaskan bangsa - fun ketemu anak kecil - pahlawan tanpa tanda jasa - idaman mertua (kalo pns);1,73932E+18;;;in;Bali, Indonesia;0;0;3;https://x.com/Szucha__/status/1739322923897475471;1,72444E+18;Szucha__
1,73932E+18;Mon Dec 25 16:19:23 +0000 2023;1; iya saya kuliah pendidikan bahasa jepang - wibu bau bawang - apa bedanya sama sastra jepang - budak ketek 3d GUE BELAJAR BAHASA JEPANG UNTUK MEMBALASKAN DENDAM LELUHUR KITA DARI DALAM!!! - MACAN ASIA - VENGEFUL DAN PRINSIPIL - HARUKA NAKAGAWA PUN BERTEKUK LUTUT;1,73932E+18;;;in;Point Nemo;0;0;1;https://x.com/noirbojack/status/1739319940728115648;1,63522E+18;noirbojack
1,73932E+18;Mon Dec 25 16:17:49 +0000 2023;0; Iya kuliah hukum hehe - Lemah - Insecure - Terasa desperate Moto pendidikan tinggi saya fiat justitia ruat caelum - Idealis - Percaya diri - Pak Mahfud MD;1,73932E+18;;;in;Kantin Sekolah;0;0;0;https://x.com/lannabistdelrey/status/1739319546950070562;1,36814E+18;lannabistdelrey
1,73931E+18;Mon Dec 25 15:47:10 +0000 2023;2;Koneksi Antar Materi Topik 4 Mata Kuliah Filosofi Pendidikan Indonesia #ppgprajabatan #pendidikan https://t.co/vJETJvGfNE;1,73931E+18;https://pbs.twimg.com/media/GCNGqribkAEiYVd.jpg;;in;Pekan Baru, Riau;0;0;0;https://x.com/zella_yentriii/status/1739311832391962856;2564542982;zella_yentriii
1,73929E+18;Mon Dec 25 15:32:42 +0000 2023;44;@pundingin : Kuliah di mana? : UI cabang pendidikan ;1,73931E+18;;pundingin;in;ID/SU/EN/日本語 ok! | *女装男;2;0;6;https://x.com/roticoklats/status/1739308193736753490;8,11478E+17;roticoklats
1,7393E+18;Mon Dec 25 15:02:32 +0000 2023;0; saya kuliah di unpad -kurang misterius -bau matahari -memberi kesan kebul saya tiap mau kuliah harus nyetopin truk dulu -kuat -vibes 1940 -korban ketidak-merataan pendidikan -memberi kesan perjuangan;1,7393E+18;;;in;;0;0;2;https://x.com/wontonieee/status/1739300599525683313;1,67896E+18;wontonieee
1,7393E+18;Mon Dec 25 14:48:39 +0000 2023;0; saya kuliah pendidikan bahasa jerman - kurang familiar - gak ada prospek selain jadi guru - cuma ngajar bahasa gak banyak orang kuliah jurusan pendidikan bahasa jerman - eksklusif - terkesan edgy - bisa ngomong pake bahasa yg gak bnyk orang indonesia bisa - potential neonazi;1,7393E+18;;;in;;0;0;0;https://x.com/HEATSTR0KES/status/1739297108061270446;1,16761E+18;HEATSTR0KES
1,7393E+18;Mon Dec 25 14:41:38 +0000 2023;0; aku kuliah pendidikan - diremehkan - lemah - ditanya gaji brp Lu gabisa dpt ijazah klo gada gua ye - tegas - berani - tdk diremehkan;1,7393E+18;;;in;;0;0;0;https://x.com/miruellaa/status/1739295339365249338;1,34145E+18;miruellaa
1,73894E+18;Mon Dec 25 14:34:22 +0000 2023;0;@kimtaehavii @convomfs ngga dibolehin katanya harus nyelesain pendidikan duluu. kalau mau pacaran ga usah sekolah gituu. dan ga tau kenapa sampe kuliah pun belum bisa pacaran mungkin karena doa orng tua yang kenceng banget anjir;1,73929E+18;;kimtaehavii;in;;0;0;0;https://x.com/stoberililac/status/1739293510417948792;1,73641E+18;stoberililac
1,73929E+18;Mon Dec 25 14:23:28 +0000 2023;2; iya saya kuliah jurusan pendidikan bahasa inggris -kedengaran terlalu kaku contextual -lulus pasti jd guru -rapi klimis -ngajar ngajar gaada saya GOBLOK BAHASA INGGRIS SEMUA tuh ENDONESA -terdengar gagah garang penguasa sekolah -dibutuhkan semua industri -mahal;1,73929E+18;;;in; halu 🔞DNF follow on ur risk!;0;0;0;https://x.com/riki____matsui/status/1739290768697938403;1,23378E+18;riki____matsui
1,73692E+18;Mon Dec 25 14:18:45 +0000 2023;0;@jay_jayyy9871 @convomf aku kuliah prodi tadris fisika jadi aku fokus di pendidikan dan fisika. kampusnya UIN Sayyid Ali Rahmatullah Tulungagung. disini ga hanya bljr pendidikan kok kita dibekali ilmu fisika yg ga kalah sm fis murni. dan kita partner sm r;1,73929E+18;;;in;V's;0;1;0;https://x.com/mysyouz/status/1739289582720757774;1,67514E+18;mysyouz
1,73929E+18;Mon Dec 25 14:03:23 +0000 2023;0;Beasiswa Kuliah 2024: Mendapatkan Akses ke Pendidikan Melalui Beasiswa https://t.co/4ww5u6Gw5D;1,73929E+18;;;in;;0;0;0;https://x.com/polhukamid_/status/1739285715073089874;1,59289E+18;polhukamid_
1,73929E+18;Mon Dec 25 14:02:18 +0000 2023;0;Beasiswa Kuliah 2024: Mendapatkan Akses ke Pendidikan Melalui Beasiswa https://t.co/RQ2K6jsKGL;1,73929E+18;;;in;;0;0;0;https://x.com/idtodaycoid/status/1739285441193422928;1,46682E+18;idtodaycoid
1,73928E+18;Mon Dec 25 13:46:25 +0000 2023;1;iya saya kuliah pendidikan bahasa. - b aja - pasrah - kaku saya kuliah di FBS - estetik - cool - puitis ️;1,73928E+18;;;in;DKI Jakarta, Indonesia;0;0;0;https://x.com/HaiAkuJugaOrang/status/1739281444978246082;7,49514E+17;HaiAkuJugaOrang
1,73928E+18;Mon Dec 25 13:33:33 +0000 2023;2; Saya kuliah pendidikan bahasa inggris - kurang mendominasi - Beta - nggak bisa basa enggres I love my mother. - langsung praktek - to the point - IDGAF;1,73928E+18;;;in;;0;0;0;https://x.com/Edrinasti/status/1739278206958780645;1,22157E+18;Edrinasti
1,73925E+18;Mon Dec 25 13:16:54 +0000 2023;0;Kegiatan bubu sekarang kuliah sambil kerja nak bubu lagi ngejar cita cita dan cinta untuk masa depan hehe. Bubu mau nanti anak-anak bubu terjamin masa depannya bisa punya orangtua yang bisa diandalkan dalam hal pendidikan dan juga masa depan. Jadi dengan itu bubu kuliah untuk;1,73927E+18;;n4n4banan4;in;Kota Medan, Sumatera Utara;0;1;0;https://x.com/n4n4banan4/status/1739274015964024894;1,24264E+18;n4n4banan4
1,73927E+18;Mon Dec 25 12:55:48 +0000 2023;0;Ini mah ndak logis.... Max. 22 tahun pendidikan S1 punya pengalaman kerja 4 tahun berarti minimal harus sudah masuk bangku kuliah umur 14 tahun Dan kerja dari 16 tahun *Child labor;1,73927E+18;;;in;Jakarta;0;1;0;https://x.com/_gil4ngputr4_/status/1739268708311372203;49519590;_gil4ngputr4_
1,73925E+18;Mon Dec 25 12:53:36 +0000 2023;3;@Dziennuen @ardisatriawan Bukan bisa saja mayoritas emang gitu. Sya sekarang masih kuliah di pendidikan ekonomi UT. Pernah nanya ke Dosen soal studi kasus di kelas. Jawabannya malah ya harusnya sebagai mahasiswa kalian lebih tau karena yang bersinggungan ;1,73927E+18;;Dziennuen;in;Kota Kediri, Indonesia;0;1;0;https://x.com/pakwebe/status/1739268152532570232;1,17264E+18;pakwebe
1,73927E+18;Mon Dec 25 12:42:09 +0000 2023;0;diriku 3) pilihan pertama psikologi langsung pendidikan karena emang dasar mau ke pendidikan. karena ortu sesama guru jadi mereka support except bapak yg mau saya ambil pgsd deket rumah sedangkan saya milih kuliah di almamater bapak. Even underpaid masih berusaha buat stay-;1,73927E+18;;;in;;0;1;0;https://x.com/ssssssrgrace49/status/1739265270852862414;105040962;ssssssrgrace49
1,73926E+18;Mon Dec 25 12:18:43 +0000 2023;25; iya saya kuliah bahasa dan sastra indo -gaada prospek kerjanya y? -fib=anak punk -kenapa ngga pendidikan aja? saya kuliah belajar MELESTARIKAN BUDAYA dan AHLI LINGUISTIK -STRONG -EMPOWERED -CINTA INDONESIA -;1,73926E+18;;;in;19↑;0;2;17;https://x.com/zeninmakiy/status/1739259374097580240;1,61596E+18;zeninmakiy
1,73926E+18;Mon Dec 25 12:13:25 +0000 2023;0;hm cowo gw adalah tipe yg kalo ditanya kuliah dimana jawabannya cuma bandung. kalo ditanya lebih lanjut tampaknya agak ragu menjawab tp akhirnya barulah dia sebut itb dan gapernah nanyain background pendidikan oranglain apalagi ama orang baru kenal si;1,73926E+18;;;in;ca / fa — kpop.;0;1;0;https://x.com/summerfleur/status/1739258040170512422;1,06856E+18;summerfleur
1,73926E+18;Mon Dec 25 12:12:10 +0000 2023;0; aku kuliah pendidikan - emang bisa ngajar? - culun - outfit ngampus terbatas anak lu gue yang nyebokin - pemberani - cinta kebersihan - sayang anak;1,73926E+18;;;in;;0;0;0;https://x.com/drunkenladdd/status/1739257724465242275;110639163;drunkenladdd
1,73925E+18;Mon Dec 25 11:40:52 +0000 2023;3; Saya kuliah pendidikan bahasa inggris - biasa aja - alah palingan ngajar les - tidak istimewa Saya mempelajari bahasa yg paling banyak dipakai di dunia - aura internasional - pergaulan luas - bisa deep talk bareng donald trump;1,73925E+18;;;in;anywhere;0;0;0;https://x.com/conservathick/status/1739249848346702172;3992550432;conservathick
1,73924E+18;Mon Dec 25 10:58:57 +0000 2023;1; iya saya kuliah pendidikan - underestimated - jurusan cadangan - stigma lulus jd pengangguran saya yang mendidik anak anda - berani - meningkatkan kepercayaan diri - penuh tanggung jawab;1,73924E+18;;;in;🇮🇩;0;0;0;https://x.com/maturistics/status/1739239301651825057;1,7215E+18;maturistics
1,73891E+18;Mon Dec 25 10:30:23 +0000 2023;1;@afrian_junior Relate banget. Bukan cuma ITB most of top 3 indo univ. Awalnya saya kira ah mungkin krn saya kerja di bidang pendidikan ternyata waktu kerja di ahensi jg gitu. Terlebih pas ditanya mba kuliah dimana? Jurusan ap? Insecure dikit tp ttp w jawa;1,73923E+18;;afrian_junior;in;Jepang;0;0;0;https://x.com/blamesociethic/status/1739232110492234171;1,32672E+18;blamesociethic
1,73919E+18;Mon Dec 25 10:29:46 +0000 2023;3;@utfess Nanti pas interview kalau ada bahasan ttg pendidikan kamu baru bisa jelasin kalau kamu sedang menempuh kuliah smt sekian dan sistem kuliahnya spt apa kamu bisa jelasin dan yakinin bos kamu bahwa kamu bakal tetep fokus untuk di kerjaan yg kamu appl;1,73923E+18;;txcphyy;in;Linkon , 20+ ♡✧;0;1;0;https://x.com/txcphyy/status/1739231955563266124;1,32708E+18;txcphyy
